"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 04 19:18:40 IST 2025","Thu Dec 04 19:18:43 IST 2025","3092","Retail sector failed test cases Suite","Test","markets.ResetPasswordTest","markets.ResetPasswordTest","verifyResetPasswordContentsMKT_I254","verifyResetPasswordContentsMKT_I254",""
"skipped","Thu Dec 04 14:25:05 IST 2025","Thu Dec 04 14:25:05 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkRentMallWiseAllShowONMapIcon_7647Test","checkRentMallWiseAllShowONMapIcon_7647Test",""
"broken","Thu Dec 04 14:37:54 IST 2025","Thu Dec 04 14:39:19 IST 2025","84537","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkAmenityNoResultFount_6043Test","checkAmenityNoResultFount_6043Test",""
"broken","Thu Dec 04 16:09:51 IST 2025","Thu Dec 04 16:10:51 IST 2025","59422","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyHeaderCountDisplayed_PropertyTransactionsTable_TC6414","verifyHeaderCountDisplayed_PropertyTransactionsTable_TC6414",""
"passed","Thu Dec 04 14:16:38 IST 2025","Thu Dec 04 14:17:11 IST 2025","33161","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkDefaultSelectedOptionShowResultsDDTenants_7462Test","checkDefaultSelectedOptionShowResultsDDTenants_7462Test",""
"skipped","Thu Dec 04 18:09:34 IST 2025","Thu Dec 04 18:09:34 IST 2025","5","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyPropertyNamesAreClickable_PropertiesTable_TC9107","verifyPropertyNamesAreClickable_PropertiesTable_TC9107",""
"skipped","Thu Dec 04 16:19:23 IST 2025","Thu Dec 04 16:19:23 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyDateRangeDescription_TotalUnitTransactionsBox_TC6459","verifyDateRangeDescription_TotalUnitTransactionsBox_TC6459",""
"skipped","Thu Dec 04 16:33:17 IST 2025","Thu Dec 04 16:33:17 IST 2025","1","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyAvgUnit_AvgUnitsTransactionRateBox_TC10505","verifyAvgUnit_AvgUnitsTransactionRateBox_TC10505",""
"skipped","Thu Dec 04 17:53:24 IST 2025","Thu Dec 04 17:53:24 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyMapClusterAverage_Yearly_WarehouseRental_TC9568","verifyMapClusterAverage_Yearly_WarehouseRental_TC9568",""
"failed","Thu Dec 04 17:29:55 IST 2025","Thu Dec 04 17:30:17 IST 2025","22565","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyDropdownNameDisplayed_1stGraph_TC4543","verifyDropdownNameDisplayed_1stGraph_TC4543",""
"passed","Thu Dec 04 16:39:18 IST 2025","Thu Dec 04 16:39:58 IST 2025","39459","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkAsOfNowCurrentDateOverviewArabic_7489_7491_7492Test","checkAsOfNowCurrentDateOverviewArabic_7489_7491_7492Test",""
"skipped","Thu Dec 04 16:02:26 IST 2025","Thu Dec 04 16:02:26 IST 2025","0","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkLandAreaBox_8170Test","checkLandAreaBox_8170Test",""
"skipped","Thu Dec 04 19:26:02 IST 2025","Thu Dec 04 19:26:02 IST 2025","15","Retail sector failed test cases Suite","Test","markets.LoginPageTest","markets.LoginPageTest","verifyTestDataScenariosInLoginMKT_I240","verifyTestDataScenariosInLoginMKT_I240",""
"skipped","Thu Dec 04 14:24:34 IST 2025","Thu Dec 04 14:24:34 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkRangeValuesInRentMallWise_7042Test","checkRangeValuesInRentMallWise_7042Test",""
"broken","Thu Dec 04 17:29:12 IST 2025","Thu Dec 04 17:29:46 IST 2025","34082","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyDownloadMessage_RentUnitSizeWiseTable_WarehouseRental_TC5341","verifyDownloadMessage_RentUnitSizeWiseTable_WarehouseRental_TC5341",""
"passed","Thu Dec 04 17:32:07 IST 2025","Thu Dec 04 17:32:31 IST 2025","24145","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyDrpDnPresence_ProjectsTable_WarehouseRental_TC9250","verifyDrpDnPresence_ProjectsTable_WarehouseRental_TC9250",""
"broken","Thu Dec 04 17:44:54 IST 2025","Thu Dec 04 17:48:34 IST 2025","219995","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyGradeWiseAvgValue_Yearly_Arabic_WarehouseRental_TC9702","verifyGradeWiseAvgValue_Yearly_Arabic_WarehouseRental_TC9702",""
"skipped","Thu Dec 04 18:03:23 IST 2025","Thu Dec 04 18:03:23 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifySelectedLegendsOnGraph_1stGraph_TC9054","verifySelectedLegendsOnGraph_1stGraph_TC9054",""
"failed","Thu Dec 04 17:21:31 IST 2025","Thu Dec 04 17:22:38 IST 2025","67164","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyBasedonRentalsforDryWarehouseBox_TC4518","verifyBasedonRentalsforDryWarehouseBox_TC4518",""
"skipped","Thu Dec 04 16:22:21 IST 2025","Thu Dec 04 16:22:21 IST 2025","1","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyPreviousPageLabelAppearsOnHover_PropertyTransactionsTable_TC6667","verifyPreviousPageLabelAppearsOnHover_PropertyTransactionsTable_TC6667",""
"passed","Thu Dec 04 14:49:30 IST 2025","Thu Dec 04 14:50:15 IST 2025","44526","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkDefaultSatelliteCheckBoxInArabic_4344Test","checkDefaultSatelliteCheckBoxInArabic_4344Test",""
"skipped","Thu Dec 04 18:03:44 IST 2025","Thu Dec 04 18:03:44 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","changeShowOnMapColorFxnality_NeighborhoodTable_TC9057","changeShowOnMapColorFxnality_NeighborhoodTable_TC9057",""
"skipped","Thu Dec 04 16:33:29 IST 2025","Thu Dec 04 16:33:29 IST 2025","1","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyValueColumnInBlueColor_PropertyTransactionsTable_TC9578","verifyValueColumnInBlueColor_PropertyTransactionsTable_TC9578",""
"skipped","Thu Dec 04 17:56:50 IST 2025","Thu Dec 04 17:56:50 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyTotalWarehouseBox_TC3380","verifyTotalWarehouseBox_TC3380",""
"skipped","Thu Dec 04 16:25:56 IST 2025","Thu Dec 04 16:25:56 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyUnitTransactionExcelColumns_7074","verifyUnitTransactionExcelColumns_7074",""
"broken","Thu Dec 04 14:09:17 IST 2025","Thu Dec 04 14:10:02 IST 2025","44640","Retail sector failed test cases Suite","Test","markets.ContactSaleTest","markets.ContactSaleTest","verifyContactSaleContents_MKT_I257","verifyContactSaleContents_MKT_I257",""
"broken","Thu Dec 04 17:12:23 IST 2025","Thu Dec 04 17:12:30 IST 2025","7676","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verify1stBoxName_Yearly_TC4513","verify1stBoxName_Yearly_TC4513",""
"failed","Thu Dec 04 17:31:36 IST 2025","Thu Dec 04 17:31:59 IST 2025","22279","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyDropdownValuesDisplayed_1stGraph_TC9239","verifyDropdownValuesDisplayed_1stGraph_TC9239",""
"broken","Thu Dec 04 14:43:55 IST 2025","Thu Dec 04 14:45:27 IST 2025","92462","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkClusterInfoSectionsBasic_6015Test","checkClusterInfoSectionsBasic_6015Test",""
"skipped","Thu Dec 04 17:54:59 IST 2025","Thu Dec 04 17:54:59 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyReportDisclaimerText_WarehouseRentalReport_TC5065","verifyReportDisclaimerText_WarehouseRentalReport_TC5065",""
"skipped","Thu Dec 04 16:02:51 IST 2025","Thu Dec 04 16:02:51 IST 2025","4","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkMunicipalLandZone_PropertyDetailsPage_8183Test","checkMunicipalLandZone_PropertyDetailsPage_8183Test",""
"broken","Thu Dec 04 15:47:02 IST 2025","Thu Dec 04 15:48:07 IST 2025","64814","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","relocatePropertyOnMap_5100Test","relocatePropertyOnMap_5100Test",""
"broken","Thu Dec 04 15:01:05 IST 2025","Thu Dec 04 15:01:38 IST 2025","33050","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkInvalidAmenityNeighborhoodOnMap_2734Test","checkInvalidAmenityNeighborhoodOnMap_2734Test",""
"skipped","Thu Dec 04 16:44:21 IST 2025","Thu Dec 04 16:44:21 IST 2025","0","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkSelectedGradeOnGraph_YearWiseSupplyIncrementalsqm_7512Test","checkSelectedGradeOnGraph_YearWiseSupplyIncrementalsqm_7512Test",""
"skipped","Thu Dec 04 19:31:12 IST 2025","Thu Dec 04 19:31:12 IST 2025","2","Retail sector failed test cases Suite","Test","markets.NotificationTest","markets.NotificationTest","changeDefaultCountryFxnlityMKT_I244","changeDefaultCountryFxnlityMKT_I244",""
"passed","Thu Dec 04 16:36:32 IST 2025","Thu Dec 04 16:37:34 IST 2025","61451","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","check3rdBoxSupplyUnderConstructionPipelineArabic_7494Test","check3rdBoxSupplyUnderConstructionPipelineArabic_7494Test",""
"skipped","Thu Dec 04 18:06:09 IST 2025","Thu Dec 04 18:06:09 IST 2025","6","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyExcelColumns_NeighborhoodTable_TC9074","verifyExcelColumns_NeighborhoodTable_TC9074",""
"skipped","Thu Dec 04 14:29:35 IST 2025","Thu Dec 04 14:29:35 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","verifyPaginationButtonFxnalityDepartments_7442Test","verifyPaginationButtonFxnalityDepartments_7442Test",""
"skipped","Thu Dec 04 14:26:44 IST 2025","Thu Dec 04 14:26:44 IST 2025","1","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkShowRestultsDDOptionsRentMallWise_3791Test","checkShowRestultsDDOptionsRentMallWise_3791Test",""
"broken","Thu Dec 04 15:40:36 IST 2025","Thu Dec 04 15:41:17 IST 2025","41334","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkPropNameDistOnAmenityFilterOnMapArabic_5040Test","checkPropNameDistOnAmenityFilterOnMapArabic_5040Test",""
"skipped","Thu Dec 04 18:36:57 IST 2025","Thu Dec 04 18:36:57 IST 2025","2","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyValue_TotalLandAreaBox_TC9804","verifyValue_TotalLandAreaBox_TC9804",""
"skipped","Thu Dec 04 18:48:58 IST 2025","Thu Dec 04 18:48:58 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyTotalCount_NeighborhoodTable_TC9766","verifyTotalCount_NeighborhoodTable_TC9766",""
"skipped","Thu Dec 04 18:08:17 IST 2025","Thu Dec 04 18:08:17 IST 2025","7","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","VerifyShowOnMapFunctionality_NeighborhoodTable_TC9076","VerifyShowOnMapFunctionality_NeighborhoodTable_TC9076",""
"skipped","Thu Dec 04 16:34:49 IST 2025","Thu Dec 04 16:34:49 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","VerifyPropertyNameInBlueColor_PropertyTransactionsTable_TC9591","VerifyPropertyNameInBlueColor_PropertyTransactionsTable_TC9591",""
"skipped","Thu Dec 04 19:00:58 IST 2025","Thu Dec 04 19:00:58 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyTotalCount_PropertiesTable_TC9805","verifyTotalCount_PropertiesTable_TC9805",""
"skipped","Thu Dec 04 17:57:30 IST 2025","Thu Dec 04 17:57:30 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyReportDisclaimerTextOnReport_TC5067","verifyReportDisclaimerTextOnReport_TC5067",""
"skipped","Thu Dec 04 18:02:04 IST 2025","Thu Dec 04 18:02:04 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyShowOnMapLabelAppearsOnHover_PropertiesTable_TC8952","verifyShowOnMapLabelAppearsOnHover_PropertiesTable_TC8952",""
"skipped","Thu Dec 04 17:56:57 IST 2025","Thu Dec 04 17:56:57 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyTotalLandAreaBox_TC3370","verifyTotalLandAreaBox_TC3370",""
"broken","Thu Dec 04 19:09:59 IST 2025","Thu Dec 04 19:09:59 IST 2025","3","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","bmConfig","bmConfig",""
"skipped","Thu Dec 04 14:26:37 IST 2025","Thu Dec 04 14:26:37 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkShowRestultsDDOptionsDepartments_7458Test","checkShowRestultsDDOptionsDepartments_7458Test",""
"broken","Thu Dec 04 14:45:35 IST 2025","Thu Dec 04 14:47:29 IST 2025","113718","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkCollageExpendIconAterGlobalSearchArabic_3487Test","checkCollageExpendIconAterGlobalSearchArabic_3487Test",""
"passed","Thu Dec 04 16:08:32 IST 2025","Thu Dec 04 16:08:58 IST 2025","25875","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyAvgUnitsTransactionRateBox_TC6403","verifyAvgUnitsTransactionRateBox_TC6403",""
"skipped","Thu Dec 04 16:19:11 IST 2025","Thu Dec 04 16:19:11 IST 2025","1","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyDateRangeDescription_AvgPropertiesTransactionRateBox_TC6457","verifyDateRangeDescription_AvgPropertiesTransactionRateBox_TC6457",""
"broken","Thu Dec 04 15:43:29 IST 2025","Thu Dec 04 15:45:04 IST 2025","94948","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkUnitTransactionRateUniqueSymbol_6019Test","checkUnitTransactionRateUniqueSymbol_6019Test",""
"skipped","Thu Dec 04 16:20:03 IST 2025","Thu Dec 04 16:20:03 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifySaveLabelOnHover_TC6669","verifySaveLabelOnHover_TC6669",""
"broken","Thu Dec 04 16:29:24 IST 2025","Thu Dec 04 16:29:24 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","bmConfig","bmConfig",""
"skipped","Thu Dec 04 16:01:59 IST 2025","Thu Dec 04 16:01:59 IST 2025","0","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkDevloper_PropertyDetailsPage_8191Test","checkDevloper_PropertyDetailsPage_8191Test",""
"broken","Thu Dec 04 15:17:08 IST 2025","Thu Dec 04 15:19:02 IST 2025","114047","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","drawCatchment_1845Test","drawCatchment_1845Test",""
"skipped","Thu Dec 04 18:24:56 IST 2025","Thu Dec 04 18:24:56 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyValue_TotalWarehousesBox_TC3395","verifyValue_TotalWarehousesBox_TC3395",""
"broken","Thu Dec 04 15:52:55 IST 2025","Thu Dec 04 15:55:16 IST 2025","140204","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checCornerBoxArabic_8180Test","checCornerBoxArabic_8180Test",""
"skipped","Thu Dec 04 17:55:53 IST 2025","Thu Dec 04 17:55:53 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyTableTitle_ProjectsTable_Arabic_WarehouseRental_TC11159","verifyTableTitle_ProjectsTable_Arabic_WarehouseRental_TC11159",""
"broken","Thu Dec 04 17:13:47 IST 2025","Thu Dec 04 17:14:51 IST 2025","64093","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyAllColumns_RentUnitSizeWiseTable_Arabic_WarehouseRental_TC9242","verifyAllColumns_RentUnitSizeWiseTable_Arabic_WarehouseRental_TC9242",""
"passed","Thu Dec 04 14:55:31 IST 2025","Thu Dec 04 14:57:02 IST 2025","90792","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkFullReportViewOfPropDetailsPage_4324Test","checkFullReportViewOfPropDetailsPage_4324Test",""
"broken","Thu Dec 04 17:27:46 IST 2025","Thu Dec 04 17:28:19 IST 2025","32736","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyDetailsAfterExpansion_RentUnitSizeWiseTable_WarehouseRental_TC4567","verifyDetailsAfterExpansion_RentUnitSizeWiseTable_WarehouseRental_TC4567",""
"skipped","Thu Dec 04 16:20:26 IST 2025","Thu Dec 04 16:20:26 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyShowOnMapLabelAppearsOnHover_PropertyTransactionsTable_TC_","verifyShowOnMapLabelAppearsOnHover_PropertyTransactionsTable_TC_",""
"skipped","Thu Dec 04 16:22:33 IST 2025","Thu Dec 04 16:22:33 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyFirstPageLabelAppearsOnHover_PropertyTransactionsTable_TC6661","verifyFirstPageLabelAppearsOnHover_PropertyTransactionsTable_TC6661",""
"skipped","Thu Dec 04 16:25:44 IST 2025","Thu Dec 04 16:25:44 IST 2025","2","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyPropertyTransactionExcelColumns_7073","verifyPropertyTransactionExcelColumns_7073",""
"skipped","Thu Dec 04 17:53:14 IST 2025","Thu Dec 04 17:53:14 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyMapClusterAverage_WarehouseRental_TC9572","verifyMapClusterAverage_WarehouseRental_TC9572",""
"skipped","Thu Dec 04 14:28:21 IST 2025","Thu Dec 04 14:28:21 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","sortProperyTableColumn_7420Test","sortProperyTableColumn_7420Test",""
"skipped","Thu Dec 04 17:54:16 IST 2025","Thu Dec 04 17:54:16 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyPropertyNameUnderlineIsBlue_PropertiesTable_TC9271","verifyPropertyNameUnderlineIsBlue_PropertiesTable_TC9271",""
"broken","Thu Dec 04 14:34:12 IST 2025","Thu Dec 04 14:34:48 IST 2025","35331","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","ceckMapIconNextToPropertyName_5294Test","ceckMapIconNextToPropertyName_5294Test",""
"passed","Thu Dec 04 17:23:01 IST 2025","Thu Dec 04 17:23:29 IST 2025","28064","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyDefaultSelectedValue_ProjectsTable_WarehouseRental_TC9248","verifyDefaultSelectedValue_ProjectsTable_WarehouseRental_TC9248",""
"broken","Thu Dec 04 15:41:35 IST 2025","Thu Dec 04 15:42:08 IST 2025","33029","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkRadiusDropDownNextToAmenityDropDown_6022Test","checkRadiusDropDownNextToAmenityDropDown_6022Test",""
"passed","Thu Dec 04 14:57:10 IST 2025","Thu Dec 04 14:57:56 IST 2025","46745","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkGlobalSearchElipseColour_3565Test","checkGlobalSearchElipseColour_3565Test",""
"skipped","Thu Dec 04 17:59:08 IST 2025","Thu Dec 04 17:59:08 IST 2025","1","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyDownloadMessage_NeighborhoodTable_TC8398","verifyDownloadMessage_NeighborhoodTable_TC8398",""
"skipped","Thu Dec 04 18:02:19 IST 2025","Thu Dec 04 18:02:19 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyReportViewLabelAppearsOnHover_TC8961","verifyReportViewLabelAppearsOnHover_TC8961",""
"skipped","Thu Dec 04 16:27:54 IST 2025","Thu Dec 04 16:27:54 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyPaginationByInput_UnitTransactionTable_TC7253","verifyPaginationByInput_UnitTransactionTable_TC7253",""
"broken","Thu Dec 04 14:11:51 IST 2025","Thu Dec 04 14:13:03 IST 2025","72634","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkAverageValuesInRentMallWise_7046Test","checkAverageValuesInRentMallWise_7046Test",""
"broken","Thu Dec 04 16:01:06 IST 2025","Thu Dec 04 16:01:08 IST 2025","2187","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkCornerValue_PropDetailsPg_8182Test","checkCornerValue_PropDetailsPg_8182Test",""
"skipped","Thu Dec 04 17:58:01 IST 2025","Thu Dec 04 17:58:01 IST 2025","0","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyPropertiesTableColumnsUI_TC8510","verifyPropertiesTableColumnsUI_TC8510",""
"skipped","Thu Dec 04 18:01:08 IST 2025","Thu Dec 04 18:01:08 IST 2025","1","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyLegends_TotalBuiltup_Area_TC3417","verifyLegends_TotalBuiltup_Area_TC3417",""
"skipped","Thu Dec 04 16:34:09 IST 2025","Thu Dec 04 16:34:09 IST 2025","1","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyDescriptionInBlueColor_UnitTransactionsTable_TC9585","verifyDescriptionInBlueColor_UnitTransactionsTable_TC9585",""
"broken","Thu Dec 04 17:34:06 IST 2025","Thu Dec 04 17:34:38 IST 2025","32392","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyDrpDnValues_RentUnitSizeWiseTable_WarehouseRental_TC4570","verifyDrpDnValues_RentUnitSizeWiseTable_WarehouseRental_TC4570",""
"broken","Thu Dec 04 17:19:31 IST 2025","Thu Dec 04 17:20:23 IST 2025","51802","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","verifyAverageRentRateBox_TC4469","verifyAverageRentRateBox_TC4469",""
"broken","Thu Dec 04 14:40:59 IST 2025","Thu Dec 04 14:42:23 IST 2025","84502","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkAmenitySearchCommaSeperatedCategories_6042Test","checkAmenitySearchCommaSeperatedCategories_6042Test",""
"passed","Thu Dec 04 16:48:20 IST 2025","Thu Dec 04 16:48:48 IST 2025","28609","Retail sector failed test cases Suite","Test","markets.RequestDemoPageTest","markets.RequestDemoPageTest","verifyRequestDemoPageContents_MKT_I257","verifyRequestDemoPageContents_MKT_I257",""
"skipped","Thu Dec 04 14:25:42 IST 2025","Thu Dec 04 14:25:42 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkRentMallWiseTableRows_RecordCount_7047Test","checkRentMallWiseTableRows_RecordCount_7047Test",""
"skipped","Thu Dec 04 16:28:50 IST 2025","Thu Dec 04 16:28:50 IST 2025","1","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyPropertyNameFunctionality_UnitTransactionTable_TC5561","verifyPropertyNameFunctionality_UnitTransactionTable_TC5561",""
"skipped","Thu Dec 04 18:03:52 IST 2025","Thu Dec 04 18:03:52 IST 2025","1","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","changeShowOnMapColorFxnality_PropertiesTable_TC9058","changeShowOnMapColorFxnality_PropertiesTable_TC9058",""
"broken","Thu Dec 04 14:37:13 IST 2025","Thu Dec 04 14:37:47 IST 2025","33186","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkAmenityFilterDropDown_6018Test","checkAmenityFilterDropDown_6018Test",""
"skipped","Thu Dec 04 14:29:20 IST 2025","Thu Dec 04 14:29:20 IST 2025","1","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","varifyRentUnitSizeWiseTableTitle_6930Test","varifyRentUnitSizeWiseTableTitle_6930Test",""
