"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Dec 03 13:57:33 IST 2025","Wed Dec 03 13:58:20 IST 2025","46895","Retail sector failed test cases Suite","Test","markets.RequestDemoPageTest","markets.RequestDemoPageTest","verifyRequestDemoPage_MKT_I257","verifyRequestDemoPage_MKT_I257",""
"skipped","Wed Dec 03 13:38:14 IST 2025","Wed Dec 03 13:38:14 IST 2025","1","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyLastPageLabelAppearsOnHover_PropertyTransactionsTable_TC6663","verifyLastPageLabelAppearsOnHover_PropertyTransactionsTable_TC6663",""
"broken","Wed Dec 03 11:53:28 IST 2025","Wed Dec 03 11:54:14 IST 2025","46235","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkShowOnMapPropertyContentInBothLanguageOnMap_3872Test","checkShowOnMapPropertyContentInBothLanguageOnMap_3872Test",""
"skipped","Wed Dec 03 13:33:56 IST 2025","Wed Dec 03 13:33:56 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyUnitTransactionsTableNameUI_TC6413","verifyUnitTransactionsTableNameUI_TC6413",""
"skipped","Wed Dec 03 13:40:27 IST 2025","Wed Dec 03 13:40:27 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyShowTotalPagination_UnitTransactionTable_TC7238","verifyShowTotalPagination_UnitTransactionTable_TC7238",""
"skipped","Wed Dec 03 13:38:21 IST 2025","Wed Dec 03 13:38:21 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyNextPageLabelAppearsOnHover_UnitTransactionsTable_TC6666","verifyNextPageLabelAppearsOnHover_UnitTransactionsTable_TC6666",""
"skipped","Wed Dec 03 13:42:38 IST 2025","Wed Dec 03 13:42:38 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyProperties_TotalPropertyTranactionBox_TC9557","verifyProperties_TotalPropertyTranactionBox_TC9557",""
"broken","Wed Dec 03 14:07:06 IST 2025","Wed Dec 03 14:07:06 IST 2025","46","Retail sector failed test cases Suite","Test","markets.ForgotPasswordPageTest","markets.ForgotPasswordPageTest","verifyCorrectOTPFxnlity","verifyCorrectOTPFxnlity",""
"passed","Wed Dec 03 14:08:07 IST 2025","Wed Dec 03 14:08:21 IST 2025","14364","Retail sector failed test cases Suite","Test","markets.ForgotPasswordPageTest","markets.ForgotPasswordPageTest","verifyLoginBtn_4198","verifyLoginBtn_4198",""
"broken","Wed Dec 03 12:11:24 IST 2025","Wed Dec 03 12:12:59 IST 2025","94994","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkClusterInfoSectionsBasic_6015Test","checkClusterInfoSectionsBasic_6015Test",""
"skipped","Wed Dec 03 11:56:20 IST 2025","Wed Dec 03 11:56:20 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkShowResultsInDDRentMallWise_5282Test","checkShowResultsInDDRentMallWise_5282Test",""
"broken","Wed Dec 03 12:24:00 IST 2025","Wed Dec 03 12:24:35 IST 2025","35788","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkIconForAmenityFilterOnMap_4373Test","checkIconForAmenityFilterOnMap_4373Test",""
"passed","Wed Dec 03 12:05:35 IST 2025","Wed Dec 03 12:05:58 IST 2025","22496","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkAllCheckboxDefaultEnabled_6032Test","checkAllCheckboxDefaultEnabled_6032Test",""
"broken","Wed Dec 03 14:08:37 IST 2025","Wed Dec 03 14:10:12 IST 2025","94845","Retail sector failed test cases Suite","Test","markets.IndustrialPropertiesSectorTest","markets.IndustrialPropertiesSectorTest","VerifyProjectNameInBlueColor_Arabic_ProjectsTable__WarehouseRental_TC9291","VerifyProjectNameInBlueColor_Arabic_ProjectsTable__WarehouseRental_TC9291",""
"skipped","Wed Dec 03 13:42:30 IST 2025","Wed Dec 03 13:42:30 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyLastBtnFxnality_UnitTransactionTable_TC7323","verifyLastBtnFxnality_UnitTransactionTable_TC7323",""
"broken","Wed Dec 03 12:01:21 IST 2025","Wed Dec 03 12:02:22 IST 2025","61383","Retail sector failed test cases Suite","Test","markets.DashboardPageTest","markets.DashboardPageTest","verifyTransactionDataOnMap_MKT_I385","verifyTransactionDataOnMap_MKT_I385",""
"passed","Wed Dec 03 11:13:24 IST 2025","Wed Dec 03 11:13:57 IST 2025","32726","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkDefaultSelectedOptionShowResultsDDTenants_7462Test","checkDefaultSelectedOptionShowResultsDDTenants_7462Test",""
"skipped","Wed Dec 03 13:38:34 IST 2025","Wed Dec 03 13:38:34 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyPreviousPageLabelAppearsOnHover_UnitTransactionsTable_TC6668","verifyPreviousPageLabelAppearsOnHover_UnitTransactionsTable_TC6668",""
"failed","Wed Dec 03 14:05:23 IST 2025","Wed Dec 03 14:05:27 IST 2025","3534","Retail sector failed test cases Suite","Test","markets.PersonalInfoPageTest","markets.PersonalInfoPageTest","ADMFxtiesProfileImageMKT_I243","ADMFxtiesProfileImageMKT_I243",""
"skipped","Wed Dec 03 13:44:22 IST 2025","Wed Dec 03 13:44:22 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","VerifyPropertyNameInBlueColor_UnitTransactionsTable_TC9592","VerifyPropertyNameInBlueColor_UnitTransactionsTable_TC9592",""
"passed","Wed Dec 03 12:32:30 IST 2025","Wed Dec 03 12:33:04 IST 2025","33290","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkShowMapToolTip_5302Test","checkShowMapToolTip_5302Test",""
"broken","Wed Dec 03 12:13:07 IST 2025","Wed Dec 03 12:14:23 IST 2025","76372","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkCollageExpendIconAterGlobalSearchArabic_3487Test","checkCollageExpendIconAterGlobalSearchArabic_3487Test",""
"passed","Wed Dec 03 13:26:25 IST 2025","Wed Dec 03 13:27:31 IST 2025","66662","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","validatePropertyNameInPropertyDetailsPage_8155Test","validatePropertyNameInPropertyDetailsPage_8155Test",""
"skipped","Wed Dec 03 13:37:13 IST 2025","Wed Dec 03 13:37:13 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyDownloadLabelAppearsOnHover_PropertyTransactionsTable_TC6660","verifyDownloadLabelAppearsOnHover_PropertyTransactionsTable_TC6660",""
"passed","Wed Dec 03 12:54:50 IST 2025","Wed Dec 03 12:55:23 IST 2025","33060","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkRadiusDropDownNextToAmenityDropDown_6022Test","checkRadiusDropDownNextToAmenityDropDown_6022Test",""
"passed","Wed Dec 03 13:05:58 IST 2025","Wed Dec 03 13:06:58 IST 2025","60100","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkConstructionStatusIfNotUploaded_PropertyDetailsPage_8346Test","checkConstructionStatusIfNotUploaded_PropertyDetailsPage_8346Test",""
"broken","Wed Dec 03 12:51:30 IST 2025","Wed Dec 03 12:52:03 IST 2025","32469","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkDefaultSatelliteMapViewArabic_4347Test","checkDefaultSatelliteMapViewArabic_4347Test",""
"failed","Wed Dec 03 11:17:12 IST 2025","Wed Dec 03 11:17:45 IST 2025","33591","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkDownloadExcelButtonDepartmentsTable_7437_7438Test","checkDownloadExcelButtonDepartmentsTable_7437_7438Test",""
"skipped","Wed Dec 03 11:56:35 IST 2025","Wed Dec 03 11:56:35 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkShowResultsInDefaultValueRentUnitSizeWise_6947Test","checkShowResultsInDefaultValueRentUnitSizeWise_6947Test",""
"passed","Wed Dec 03 11:50:59 IST 2025","Wed Dec 03 11:51:21 IST 2025","22755","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkRetailInventoryReportDisplayed_3839Test","checkRetailInventoryReportDisplayed_3839Test",""
"skipped","Wed Dec 03 13:43:44 IST 2025","Wed Dec 03 13:43:44 IST 2025","1","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyDescriptionInBlueColor_UnitTransactionsTable_TC9585","verifyDescriptionInBlueColor_UnitTransactionsTable_TC9585",""
"passed","Wed Dec 03 13:27:47 IST 2025","Wed Dec 03 13:28:09 IST 2025","21961","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyPaidTransactionReportAppear_TC3524","verifyPaidTransactionReportAppear_TC3524",""
"passed","Wed Dec 03 13:03:02 IST 2025","Wed Dec 03 13:03:48 IST 2025","46597","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","viewParcelLayer_3606Test","viewParcelLayer_3606Test",""
"broken","Wed Dec 03 12:46:53 IST 2025","Wed Dec 03 12:47:37 IST 2025","43969","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","transactionClustersOnMap_L3_6025Test","transactionClustersOnMap_L3_6025Test",""
"passed","Wed Dec 03 12:08:08 IST 2025","Wed Dec 03 12:08:41 IST 2025","33284","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkAmenityRadiusOptions_6023Test","checkAmenityRadiusOptions_6023Test",""
"broken","Wed Dec 03 13:13:32 IST 2025","Wed Dec 03 13:14:05 IST 2025","32413","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkLandAreaBox_8170Test","checkLandAreaBox_8170Test",""
"passed","Wed Dec 03 11:54:42 IST 2025","Wed Dec 03 11:55:39 IST 2025","56896","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkShowRestultsDDOptionsDepartments_7458Test","checkShowRestultsDDOptionsDepartments_7458Test",""
"passed","Wed Dec 03 11:31:00 IST 2025","Wed Dec 03 11:32:40 IST 2025","99197","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkHyphenInRentUnitSizeWise_7327Test","checkHyphenInRentUnitSizeWise_7327Test",""
"broken","Wed Dec 03 11:51:29 IST 2025","Wed Dec 03 11:52:21 IST 2025","52317","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkShowONMapToolTipRentMallWise_7651Test","checkShowONMapToolTipRentMallWise_7651Test",""
"broken","Wed Dec 03 11:47:12 IST 2025","Wed Dec 03 11:48:27 IST 2025","74402","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkRentMallWiseTableDownloadedExcelSheet_5280Test","checkRentMallWiseTableDownloadedExcelSheet_5280Test",""
"passed","Wed Dec 03 11:43:34 IST 2025","Wed Dec 03 11:44:52 IST 2025","78005","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkRentMallWiseAllShowOnMapClickable_7646_7648Test","checkRentMallWiseAllShowOnMapClickable_7646_7648Test",""
"broken","Wed Dec 03 12:56:47 IST 2025","Wed Dec 03 12:57:20 IST 2025","32775","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkUnitTransactionRateUniqueSymbol_6019Test","checkUnitTransactionRateUniqueSymbol_6019Test",""
"skipped","Wed Dec 03 13:36:41 IST 2025","Wed Dec 03 13:36:41 IST 2025","2","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyShowOnMapLabelAppearsOnHover_UnitTransactionsTable_TC_","verifyShowOnMapLabelAppearsOnHover_UnitTransactionsTable_TC_",""
"broken","Wed Dec 03 11:37:22 IST 2025","Wed Dec 03 11:38:17 IST 2025","54701","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkPropertyPopupOnMap_5099Test","checkPropertyPopupOnMap_5099Test",""
"skipped","Wed Dec 03 11:58:55 IST 2025","Wed Dec 03 11:58:55 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","varifyRentMallWiseTableTitle_5230Test","varifyRentMallWiseTableTitle_5230Test",""
"passed","Wed Dec 03 13:45:22 IST 2025","Wed Dec 03 13:46:21 IST 2025","58365","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","check3rdBoxSupplyUnderConstructionPipelineArabic_7494Test","check3rdBoxSupplyUnderConstructionPipelineArabic_7494Test",""
"skipped","Wed Dec 03 13:44:37 IST 2025","Wed Dec 03 13:44:37 IST 2025","1","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","VerifyValueColumnInBlueColor_Value_UnitTransactionsTable_TC9596","VerifyValueColumnInBlueColor_Value_UnitTransactionsTable_TC9596",""
"skipped","Wed Dec 03 13:41:45 IST 2025","Wed Dec 03 13:41:45 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyFirstBtnFxnality_PropertyTransactionTable_TC7318","verifyFirstBtnFxnality_PropertyTransactionTable_TC7318",""
"skipped","Wed Dec 03 13:56:16 IST 2025","Wed Dec 03 13:56:16 IST 2025","0","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkSelectedGradeOnGraph_7504Test","checkSelectedGradeOnGraph_7504Test",""
"skipped","Wed Dec 03 11:56:59 IST 2025","Wed Dec 03 11:56:59 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkShowResultsInTenants_7457Test","checkShowResultsInTenants_7457Test",""
"skipped","Wed Dec 03 13:56:37 IST 2025","Wed Dec 03 13:56:37 IST 2025","0","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkSingleSelectGradeOnGraph_YearWiseSupplyIncrementalsqm_7513_7514Test","checkSingleSelectGradeOnGraph_YearWiseSupplyIncrementalsqm_7513_7514Test",""
"passed","Wed Dec 03 13:19:31 IST 2025","Wed Dec 03 13:21:05 IST 2025","94100","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkPropertyNameWithUID_PropertyDetailsPage_8356Test","checkPropertyNameWithUID_PropertyDetailsPage_8356Test",""
"broken","Wed Dec 03 13:23:16 IST 2025","Wed Dec 03 13:23:48 IST 2025","32471","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkSingleDecimalSetback_PropDetailsPg_8173Test","checkSingleDecimalSetback_PropDetailsPg_8173Test",""
"skipped","Wed Dec 03 13:42:55 IST 2025","Wed Dec 03 13:42:55 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyUnits_TotalUnitTranactionBox_TC9561","verifyUnits_TotalUnitTranactionBox_TC9561",""
"skipped","Wed Dec 03 13:43:14 IST 2025","Wed Dec 03 13:43:14 IST 2025","2","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyValueColumnInBlueColor_PropertyTransactionsTable_TC9578","verifyValueColumnInBlueColor_PropertyTransactionsTable_TC9578",""
"skipped","Wed Dec 03 11:59:29 IST 2025","Wed Dec 03 11:59:29 IST 2025","1","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","verifyPaginationButtonFxnalityProperty_7419Test","verifyPaginationButtonFxnalityProperty_7419Test",""
"skipped","Wed Dec 03 13:35:19 IST 2025","Wed Dec 03 13:35:19 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyTrailing12MonthText_AvgUnitsTransactionRateBox_TC6464","verifyTrailing12MonthText_AvgUnitsTransactionRateBox_TC6464",""
"passed","Wed Dec 03 12:10:02 IST 2025","Wed Dec 03 12:10:36 IST 2025","33350","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkAmenitySearchPlaceholder_6020Test","checkAmenitySearchPlaceholder_6020Test",""
"skipped","Wed Dec 03 13:44:14 IST 2025","Wed Dec 03 13:44:14 IST 2025","1","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","VerifyPropertyNameInBlueColor_PropertyTransactionsTable_TC9591","VerifyPropertyNameInBlueColor_PropertyTransactionsTable_TC9591",""
"skipped","Wed Dec 03 11:57:19 IST 2025","Wed Dec 03 11:57:19 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkTenantsAllShowOnMapClickable_7444Test","checkTenantsAllShowOnMapClickable_7444Test",""
"passed","Wed Dec 03 13:10:06 IST 2025","Wed Dec 03 13:11:16 IST 2025","70138","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkDevloperIfNotUploaded_PropertyDetailsPage_8351Test","checkDevloperIfNotUploaded_PropertyDetailsPage_8351Test",""
"failed","Wed Dec 03 12:37:29 IST 2025","Wed Dec 03 12:38:32 IST 2025","62732","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","drawCatchment_1845Test","drawCatchment_1845Test",""
"broken","Wed Dec 03 12:55:32 IST 2025","Wed Dec 03 12:56:38 IST 2025","65554","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkTruncatedText3dotsGlobalSearch_3560Test","checkTruncatedText3dotsGlobalSearch_3560Test",""
"skipped","Wed Dec 03 13:40:05 IST 2025","Wed Dec 03 13:40:05 IST 2025","2","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifySorting_UnitTransactionTable_TC7096","verifySorting_UnitTransactionTable_TC7096",""
"skipped","Wed Dec 03 13:38:58 IST 2025","Wed Dec 03 13:38:58 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyLastPageLabelAppearsOnHover_UnitTransactionsTable_TC6664","verifyLastPageLabelAppearsOnHover_UnitTransactionsTable_TC6664",""
"broken","Wed Dec 03 12:17:27 IST 2025","Wed Dec 03 12:18:40 IST 2025","72780","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkFirstSectionLegend_ClusterInfoBasic_6012Test","checkFirstSectionLegend_ClusterInfoBasic_6012Test",""
"skipped","Wed Dec 03 11:57:52 IST 2025","Wed Dec 03 11:57:52 IST 2025","1","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkTenantsTableTitle_7422Test","checkTenantsTableTitle_7422Test",""
"skipped","Wed Dec 03 13:34:33 IST 2025","Wed Dec 03 13:34:33 IST 2025","1","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyAdjustedByEstaterTeamText_UnitTransactions_TC6411","verifyAdjustedByEstaterTeamText_UnitTransactions_TC6411",""
"broken","Wed Dec 03 13:02:21 IST 2025","Wed Dec 03 13:02:54 IST 2025","32753","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","searchSurveyBlockProperty_4381Test","searchSurveyBlockProperty_4381Test",""
"broken","Wed Dec 03 13:09:25 IST 2025","Wed Dec 03 13:09:58 IST 2025","33352","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkCornersBox_8179Test","checkCornersBox_8179Test",""
"broken","Wed Dec 03 12:34:50 IST 2025","Wed Dec 03 12:36:03 IST 2025","72811","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkUnitTransactionsOnMapBasic_6027Test","checkUnitTransactionsOnMapBasic_6027Test",""
"skipped","Wed Dec 03 13:34:41 IST 2025","Wed Dec 03 13:34:41 IST 2025","1","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyReportDisclaimerTextOnReport_TC5142","verifyReportDisclaimerTextOnReport_TC5142",""
"skipped","Wed Dec 03 12:44:53 IST 2025","Wed Dec 03 12:44:53 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","loadSavedCatchment_1853Test","loadSavedCatchment_1853Test",""
"passed","Wed Dec 03 12:23:07 IST 2025","Wed Dec 03 12:23:52 IST 2025","44806","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkGlobalSearchWatermarkArabic_3609Test","checkGlobalSearchWatermarkArabic_3609Test",""
